tripduration,starttime,stoptime,start station id,end station id,bikeid,usertype,birth year,gender
205,2019-01-08 17:00:21.9290,2019-01-08 17:03:46.9890,178,139,2351,Subscriber,1993,2
590,2019-01-08 17:01:51.0830,2019-01-08 17:11:41.2040,177,33,3529,Subscriber,1979,1
644,2019-01-08 17:02:44.2480,2019-01-08 17:13:28.7520,29,68,3700,Subscriber,1992,1
1223,2019-01-08 17:02:51.0860,2019-01-08 17:23:14.9770,107,149,3989,Subscriber,1965,2
528,2019-01-08 17:03:05.9540,2019-01-08 17:11:54.3620,19,69,3132,Subscriber,1985,2
308,2019-01-08 17:03:21.8350,2019-01-08 17:08:30.7700,74,104,4047,Subscriber,1968,1
529,2019-01-08 17:03:29.5180,2019-01-08 17:12:19.4560,178,33,2711,Subscriber,1966,1
523,2019-01-08 17:03:34.5420,2019-01-08 17:12:18.1840,15,8,2627,Subscriber,1992,1
469,2019-01-08 17:04:04.2220,2019-01-08 17:11:53.4840,73,140,2726,Subscriber,1992,1
331,2019-01-08 17:04:22.9860,2019-01-08 17:09:54.1310,96,87,2899,Subscriber,1986,2
2399,2019-01-08 17:04:22.5660,2019-01-08 17:44:22.3810,11,169,2472,Subscriber,1977,2
858,2019-01-08 17:00:24.2450,2019-01-08 17:14:42.9150,80,377,3883,Subscriber,1990,1
273,2019-01-08 17:06:12.7300,2019-01-08 17:10:46.4940,14,342,2925,Subscriber,1979,1
520,2019-01-08 17:07:22.6150,2019-01-08 17:16:02.9080,86,30,3764,Subscriber,1959,1
971,2019-01-08 17:08:06.5580,2019-01-08 17:24:17.8590,116,361,3655,Subscriber,1984,1
564,2019-01-08 17:08:34.2460,2019-01-08 17:17:58.6710,80,105,3865,Subscriber,1992,1
706,2019-01-08 17:08:47.3010,2019-01-08 17:20:33.3890,11,131,4531,Subscriber,1995,1
420,2019-01-08 17:09:01.8440,2019-01-08 17:16:02.3710,73,181,2132,Subscriber,1980,1
983,2019-01-08 17:09:05.7970,2019-01-08 17:25:29.1520,76,188,4370,Subscriber,1988,1
1442,2019-01-08 17:09:22.8450,2019-01-08 17:33:25.5670,359,203,4446,Subscriber,1981,1
1067,2019-01-08 17:09:28.0690,2019-01-08 17:27:15.5970,12,184,2706,Subscriber,1995,1
1547,2019-01-08 17:09:29.1580,2019-01-08 17:35:16.7890,14,372,2902,Subscriber,1973,1
518,2019-01-08 17:09:43.1170,2019-01-08 17:18:21.7450,96,176,3638,Subscriber,1960,2
1639,2019-01-08 17:09:59.1550,2019-01-08 17:37:19.0940,108,190,4413,Subscriber,1975,1
1133,2019-01-08 17:10:12.5850,2019-01-08 17:29:06.4570,14,222,3511,Subscriber,1985,1
1155,2019-01-08 17:10:45.5640,2019-01-08 17:30:00.9910,206,88,3276,Subscriber,1966,1
1079,2019-01-08 17:10:58.3740,2019-01-08 17:28:57.7250,342,78,4050,Subscriber,1976,1
1998,2019-01-08 17:11:11.3270,2019-01-08 17:44:29.3410,11,71,4006,Subscriber,1993,1
1527,2019-01-08 17:11:45.7620,2019-01-08 17:37:13.5760,23,342,2331,Subscriber,1989,2
808,2019-01-08 17:11:47.0900,2019-01-08 17:25:15.4200,29,68,3520,Subscriber,1973,1
317,2019-01-08 17:12:25.8000,2019-01-08 17:17:43.5830,12,200,2218,Subscriber,1988,1
76,2019-01-08 17:12:45.0570,2019-01-08 17:14:01.5670,11,11,3016,Subscriber,1989,1
767,2019-01-08 17:13:14.1970,2019-01-08 17:26:01.7990,11,332,3210,Subscriber,1994,2
830,2019-01-08 17:14:00.9070,2019-01-08 17:27:51.3000,67,105,4400,Subscriber,1958,2
995,2019-01-08 17:14:04.3790,2019-01-08 17:30:39.6290,16,41,2318,Subscriber,1988,1
515,2019-01-08 17:14:15.1510,2019-01-08 17:22:50.6780,177,97,2794,Subscriber,1978,2
417,2019-01-08 17:14:19.1980,2019-01-08 17:21:17.0530,11,69,3819,Subscriber,1989,1
451,2019-01-08 17:14:29.2870,2019-01-08 17:22:00.3900,14,19,4203,Subscriber,1990,2
428,2019-01-08 17:14:54.8360,2019-01-08 17:22:02.9120,14,19,3630,Subscriber,1993,1
1130,2019-01-08 17:14:52.0570,2019-01-08 17:33:42.2660,21,88,4423,Subscriber,1981,1
1537,2019-01-08 17:14:57.9440,2019-01-08 17:40:35.8500,342,104,2925,Subscriber,1980,1
982,2019-01-08 17:15:48.6170,2019-01-08 17:32:11.1010,334,149,3915,Subscriber,1988,2
290,2019-01-08 17:15:54.1990,2019-01-08 17:20:45.1600,70,97,3100,Subscriber,1983,1
983,2019-01-08 17:16:00.4930,2019-01-08 17:32:23.7720,80,108,3490,Subscriber,1996,1
840,2019-01-08 17:16:01.0730,2019-01-08 17:30:01.6180,117,74,2307,Subscriber,1994,1
823,2019-01-08 17:16:36.7620,2019-01-08 17:30:20.5270,80,9,2993,Subscriber,1981,1
1919,2019-01-08 17:16:33.2790,2019-01-08 17:48:32.6000,102,19,3548,Subscriber,1989,2
1203,2019-01-08 17:17:46.5870,2019-01-08 17:37:49.9760,107,68,3085,Subscriber,1997,1
1379,2019-01-08 17:17:51.3410,2019-01-08 17:40:50.5020,41,46,3011,Subscriber,1994,1
901,2019-01-08 17:17:53.5120,2019-01-08 17:32:55.4230,41,338,1332,Subscriber,1996,2
313,2019-01-08 17:18:02.9110,2019-01-08 17:23:16.3620,68,105,4087,Subscriber,1967,1
1111,2019-01-08 17:18:10.0700,2019-01-08 17:36:41.7350,58,5,2041,Subscriber,1983,1
1033,2019-01-08 17:18:25.8930,2019-01-08 17:35:38.9020,144,71,3094,Customer,1975,1
335,2019-01-08 17:18:43.6410,2019-01-08 17:24:19.4390,12,27,2353,Subscriber,1998,2
1411,2019-01-08 17:18:47.1010,2019-01-08 17:42:18.4070,72,41,3434,Subscriber,1993,1
903,2019-01-08 17:18:55.7190,2019-01-08 17:33:59.2570,67,88,2789,Subscriber,1990,2
327,2019-01-08 17:19:21.5380,2019-01-08 17:24:49.3100,116,377,4483,Subscriber,1989,1
1551,2019-01-08 17:19:37.6720,2019-01-08 17:45:28.8230,40,105,2081,Subscriber,1991,1
1265,2019-01-08 17:20:07.0020,2019-01-08 17:41:12.1720,22,342,4471,Subscriber,1987,1
685,2019-01-08 17:21:06.2710,2019-01-08 17:32:31.7430,105,95,3893,Subscriber,1974,1
496,2019-01-08 17:21:04.3940,2019-01-08 17:29:20.6250,116,78,3473,Subscriber,1988,1
1217,2019-01-08 17:20:30.8360,2019-01-08 17:40:48.7710,80,86,4383,Subscriber,1964,1
412,2019-01-08 17:22:18.1670,2019-01-08 17:29:10.5200,33,36,3802,Subscriber,1977,1
1222,2019-01-08 17:22:32.5770,2019-01-08 17:42:54.7600,14,332,4366,Subscriber,1953,1
1127,2019-01-08 17:22:39.0760,2019-01-08 17:41:26.7760,74,371,2523,Subscriber,1952,1
658,2019-01-08 17:23:04.7540,2019-01-08 17:34:03.2480,91,68,587,Subscriber,1992,2
1296,2019-01-08 17:23:19.1450,2019-01-08 17:44:55.4790,345,377,2518,Subscriber,1980,2
1013,2019-01-08 17:23:44.4170,2019-01-08 17:40:38.2060,90,76,1628,Customer,1987,1
1042,2019-01-08 17:24:26.0110,2019-01-08 17:41:48.3690,10,70,2460,Subscriber,1980,1
260,2019-01-08 17:24:30.1250,2019-01-08 17:28:50.5770,76,87,2928,Subscriber,1986,1
932,2019-01-08 17:25:12.8530,2019-01-08 17:40:45.8260,117,115,2653,Subscriber,1969,1
901,2019-01-08 17:25:53.3550,2019-01-08 17:40:55.1170,80,9,3067,Subscriber,1993,2
441,2019-01-08 17:25:56.5280,2019-01-08 17:33:18.2040,342,331,4205,Subscriber,1999,2
1001,2019-01-08 17:26:10.4360,2019-01-08 17:42:51.7260,190,10,2250,Subscriber,1977,1
2071,2019-01-08 17:26:37.3510,2019-01-08 18:01:09.1060,8,15,4487,Subscriber,1992,1
820,2019-01-08 17:26:49.3990,2019-01-08 17:40:29.9760,159,360,3117,Subscriber,1961,2
287,2019-01-08 17:26:57.4920,2019-01-08 17:31:44.5230,115,140,4510,Subscriber,1966,1
464,2019-01-08 17:27:51.4690,2019-01-08 17:35:35.9990,115,137,3154,Subscriber,1983,2
846,2019-01-08 17:28:01.0780,2019-01-08 17:42:07.8670,378,100,4025,Subscriber,1979,1
660,2019-01-08 17:27:54.6040,2019-01-08 17:38:55.1120,335,33,3544,Subscriber,1953,1
483,2019-01-08 17:28:01.9410,2019-01-08 17:36:05.9200,359,5,3454,Subscriber,1997,1
1426,2019-01-08 17:28:16.2580,2019-01-08 17:52:03.1920,361,358,3911,Subscriber,1986,1
473,2019-01-08 17:28:25.2640,2019-01-08 17:36:19.1730,67,361,4069,Subscriber,1972,2
1451,2019-01-08 17:29:36.0730,2019-01-08 17:53:47.6170,108,43,3249,Subscriber,1958,1
1253,2019-01-08 17:29:47.1020,2019-01-08 17:50:40.9210,105,181,3275,Subscriber,1989,1
1744,2019-01-08 17:29:54.6140,2019-01-08 17:58:58.8570,36,226,2622,Subscriber,1982,1
1098,2019-01-08 17:29:57.4160,2019-01-08 17:48:16.2770,342,335,3173,Subscriber,1995,2
1122,2019-01-08 17:30:00.6160,2019-01-08 17:48:42.9080,72,116,4161,Subscriber,1992,1
336,2019-01-08 17:30:21.4670,2019-01-08 17:35:57.6400,335,68,2011,Subscriber,1974,1
715,2019-01-08 17:31:22.1240,2019-01-08 17:43:18.0880,335,330,2839,Subscriber,1983,1
687,2019-01-08 17:32:29.1930,2019-01-08 17:43:56.9610,104,89,4047,Subscriber,1994,1
1282,2019-01-08 17:32:33.2370,2019-01-08 17:53:55.7600,14,13,3862,Subscriber,1985,1
459,2019-01-08 17:32:37.7550,2019-01-08 17:40:16.8970,67,33,4363,Subscriber,1988,1
648,2019-01-08 17:33:13.8640,2019-01-08 17:44:01.9600,46,68,4206,Subscriber,1992,1
1043,2019-01-08 17:33:13.6950,2019-01-08 17:50:37.1640,370,131,1667,Subscriber,1982,2
1362,2019-01-08 17:33:28.2630,2019-01-08 17:56:11.1650,105,54,3865,Subscriber,1969,1
593,2019-01-08 17:34:03.4170,2019-01-08 17:43:57.1640,67,33,3503,Subscriber,1964,1
335,2019-01-08 17:34:51.8990,2019-01-08 17:40:27.1400,105,179,4400,Subscriber,1992,1
866,2019-01-08 17:35:08.1160,2019-01-08 17:49:34.3660,80,12,3702,Subscriber,1958,1
542,2019-01-08 17:35:37.5400,2019-01-08 17:44:39.8170,30,131,3826,Subscriber,1988,2
370,2019-01-08 17:35:45.5910,2019-01-08 17:41:56.4400,68,95,2920,Subscriber,1979,1
405,2019-01-08 17:35:49.4540,2019-01-08 17:42:35.3650,11,33,4502,Subscriber,1960,1
859,2019-01-08 17:36:24.8060,2019-01-08 17:50:44.1900,80,330,2052,Subscriber,1993,1
2301,2019-01-08 17:36:47.1690,2019-01-08 18:15:09.0220,135,139,2664,Subscriber,1988,1
583,2019-01-08 17:37:23.7360,2019-01-08 17:47:07.5970,72,68,4051,Subscriber,1961,2
668,2019-01-08 17:37:53.4230,2019-01-08 17:49:01.5880,177,19,4464,Subscriber,1957,1
1241,2019-01-08 17:38:00.4630,2019-01-08 17:58:42.3030,10,171,3208,Subscriber,1974,2
464,2019-01-08 17:38:09.5870,2019-01-08 17:45:54.1850,10,41,3112,Subscriber,1999,1
936,2019-01-08 17:38:16.4630,2019-01-08 17:53:52.6900,331,282,4205,Subscriber,1961,1
787,2019-01-08 17:38:55.2680,2019-01-08 17:52:02.2980,41,174,2318,Subscriber,1988,1
1486,2019-01-08 17:39:58.2740,2019-01-08 18:04:44.6870,33,173,2152,Subscriber,1985,1
904,2019-01-08 17:40:01.0050,2019-01-08 17:55:05.5540,318,108,4220,Subscriber,1950,1
620,2019-01-08 17:40:17.0980,2019-01-08 17:50:38.0800,11,66,3071,Subscriber,1994,1
778,2019-01-08 17:40:44.3570,2019-01-08 17:53:42.9800,73,96,4131,Subscriber,1977,1
549,2019-01-08 17:40:50.8660,2019-01-08 17:50:00.8400,107,105,3399,Subscriber,1985,1
589,2019-01-08 17:41:16.5570,2019-01-08 17:51:05.9180,67,105,3371,Subscriber,1990,1
439,2019-01-08 17:41:41.1160,2019-01-08 17:49:00.9160,179,105,4400,Subscriber,1997,2
898,2019-01-08 17:42:02.2360,2019-01-08 17:57:00.7270,67,9,1189,Subscriber,1992,1
1343,2019-01-08 17:42:26.6730,2019-01-08 18:04:50.3940,184,19,2706,Subscriber,1980,2
987,2019-01-08 17:44:38.8020,2019-01-08 18:01:06.7610,96,71,3705,Subscriber,1995,2
1461,2019-01-08 17:45:25.7260,2019-01-08 18:09:47.1600,42,86,3838,Subscriber,1978,1
902,2019-01-08 17:45:28.9880,2019-01-08 18:00:31.8740,352,88,2481,Subscriber,1987,1
891,2019-01-08 17:45:55.4290,2019-01-08 18:00:47.0920,330,91,2720,Subscriber,1992,1
1162,2019-01-08 17:45:59.6540,2019-01-08 18:05:21.7000,17,16,3839,Subscriber,1986,1
505,2019-01-08 17:46:31.4150,2019-01-08 17:54:57.2240,80,68,2374,Subscriber,1989,1
1995,2019-01-08 17:46:50.2810,2019-01-08 18:20:05.8940,378,76,2529,Subscriber,1989,1
1036,2019-01-08 17:47:05.5150,2019-01-08 18:04:21.6810,11,57,4454,Subscriber,1990,1
786,2019-01-08 17:47:35.0930,2019-01-08 18:00:41.2170,86,9,4523,Subscriber,1996,2
1280,2019-01-08 17:47:39.2430,2019-01-08 18:08:59.6870,342,87,2331,Subscriber,1985,1
422,2019-01-08 17:48:26.5890,2019-01-08 17:55:29.5020,80,139,3133,Subscriber,1965,1
480,2019-01-08 17:48:51.7370,2019-01-08 17:56:52.1470,145,115,4011,Subscriber,1984,1
483,2019-01-08 17:49:01.2290,2019-01-08 17:57:04.5660,145,115,3262,Subscriber,1992,2
533,2019-01-08 17:50:07.7390,2019-01-08 17:59:01.1330,184,76,3404,Subscriber,1990,2
490,2019-01-08 17:50:30.2980,2019-01-08 17:58:40.4830,89,149,3184,Subscriber,1987,1
1291,2019-01-08 17:51:40.5430,2019-01-08 18:13:12.2870,143,41,4517,Subscriber,1993,1
496,2019-01-08 17:52:27.1960,2019-01-08 18:00:43.5180,74,181,2307,Subscriber,1974,2
552,2019-01-08 17:53:02.0860,2019-01-08 18:02:14.1630,115,118,2995,Subscriber,1987,1
300,2019-01-08 17:53:29.6070,2019-01-08 17:58:30.3390,12,27,3681,Subscriber,1997,1
440,2019-01-08 17:54:22.3020,2019-01-08 18:01:42.5930,74,88,3166,Subscriber,1985,1
472,2019-01-08 17:54:36.6750,2019-01-08 18:02:28.9370,74,139,3302,Subscriber,1996,1
1006,2019-01-08 17:54:56.8290,2019-01-08 18:11:42.9830,228,74,3917,Subscriber,1987,1
477,2019-01-08 17:55:01.4110,2019-01-08 18:02:58.8750,184,76,3854,Subscriber,1987,1
1547,2019-01-08 17:56:20.4030,2019-01-08 18:22:08.0940,330,16,3574,Subscriber,1994,2
256,2019-01-08 17:56:56.3060,2019-01-08 18:01:12.6670,177,139,3255,Subscriber,1973,1
647,2019-01-08 17:56:59.0900,2019-01-08 18:07:46.4720,12,125,3353,Customer,1978,1
868,2019-01-08 17:58:15.5580,2019-01-08 18:12:43.7690,11,51,3334,Subscriber,1992,1
1705,2019-01-08 17:59:29.6670,2019-01-08 18:27:55.4540,100,19,4093,Subscriber,1987,1
288,2019-01-08 17:59:35.9250,2019-01-08 18:04:24.5070,115,104,4011,Subscriber,1993,1
749,2019-01-08 18:00:04.8370,2019-01-08 18:12:34.1190,70,67,3780,Subscriber,1995,1
1197,2019-01-08 18:00:14.9450,2019-01-08 18:20:12.0910,361,26,2507,Subscriber,1992,2
412,2019-01-08 18:00:26.1770,2019-01-08 18:07:18.5180,330,334,2839,Subscriber,1976,1
1043,2019-01-08 18:00:30.3590,2019-01-08 18:17:54.1910,90,73,3573,Subscriber,1988,1
600,2019-01-08 18:00:38.6390,2019-01-08 18:10:39.5970,338,9,3349,Subscriber,1993,2
540,2019-01-08 18:01:57.1420,2019-01-08 18:10:57.9840,107,76,2609,Subscriber,1995,1
3052,2019-01-08 18:02:11.5630,2019-01-08 18:53:03.6720,135,86,2617,Subscriber,1971,1
401,2019-01-08 18:02:09.7100,2019-01-08 18:08:51.6230,76,225,2275,Subscriber,1987,1
1180,2019-01-08 18:03:20.5330,2019-01-08 18:23:01.3970,160,331,2599,Subscriber,1995,2
1025,2019-01-08 18:03:49.9320,2019-01-08 18:20:55.3770,107,41,4401,Subscriber,1987,2
306,2019-01-08 18:03:55.9600,2019-01-08 18:09:02.1620,115,239,2653,Subscriber,1975,2
750,2019-01-08 18:04:00.1450,2019-01-08 18:16:30.2560,139,72,3133,Subscriber,1985,1
455,2019-01-08 18:04:04.5110,2019-01-08 18:11:40.4170,352,12,1844,Subscriber,1984,1
1131,2019-01-08 18:04:15.3280,2019-01-08 18:23:06.3740,160,331,3409,Customer,1969,0
1534,2019-01-08 18:05:04.1690,2019-01-08 18:30:38.4340,6,149,3398,Subscriber,1992,1
403,2019-01-08 18:05:01.2790,2019-01-08 18:11:45.2370,176,71,3759,Subscriber,1989,2
742,2019-01-08 18:07:56.2190,2019-01-08 18:20:19.0590,67,105,2398,Subscriber,1989,1
1002,2019-01-08 18:08:31.6450,2019-01-08 18:25:13.6690,142,71,2694,Subscriber,1992,2
315,2019-01-08 18:08:53.9370,2019-01-08 18:14:09.9290,74,378,2924,Subscriber,1988,1
1411,2019-01-08 18:09:07.3240,2019-01-08 18:32:38.5100,9,51,4523,Subscriber,1990,1
1020,2019-01-08 18:09:05.5590,2019-01-08 18:26:05.8240,352,76,3532,Customer,1974,2
328,2019-01-08 18:10:53.4310,2019-01-08 18:16:21.6210,105,179,3371,Subscriber,1990,1
609,2019-01-08 18:11:09.3760,2019-01-08 18:21:18.4700,108,15,1188,Subscriber,1992,1
1067,2019-01-08 18:12:38.1980,2019-01-08 18:30:25.8160,334,96,3366,Subscriber,1998,1
462,2019-01-08 18:12:28.4140,2019-01-08 18:20:10.6120,9,332,3349,Subscriber,1993,2
902,2019-01-08 18:12:29.3820,2019-01-08 18:27:32.1760,16,68,2505,Subscriber,1988,1
514,2019-01-08 18:12:35.8620,2019-01-08 18:21:10.0460,80,139,2013,Subscriber,1975,1
453,2019-01-08 18:13:53.0990,2019-01-08 18:21:26.5210,221,80,4156,Subscriber,1995,1
822,2019-01-08 18:15:22.9290,2019-01-08 18:29:05.1930,76,46,3636,Subscriber,1991,1
518,2019-01-08 18:15:37.2170,2019-01-08 18:24:15.2320,115,71,3800,Subscriber,1989,1
664,2019-01-08 18:16:36.4480,2019-01-08 18:27:40.5870,89,88,4067,Subscriber,1992,2
544,2019-01-08 18:17:47.3620,2019-01-08 18:26:51.5010,105,179,3399,Subscriber,1997,2
765,2019-01-08 18:10:11.6660,2019-01-08 18:22:57.4430,228,68,4177,Subscriber,1990,1
627,2019-01-08 18:18:26.6780,2019-01-08 18:28:54.0560,361,139,3270,Subscriber,1966,1
1336,2019-01-08 18:18:36.2670,2019-01-08 18:40:52.7360,73,171,2775,Subscriber,1989,2
350,2019-01-08 18:19:02.4930,2019-01-08 18:24:53.2310,68,95,4051,Subscriber,1977,0
526,2019-01-08 18:19:37.6520,2019-01-08 18:28:24.0900,318,116,3671,Subscriber,1993,1
1381,2019-01-08 18:20:15.7720,2019-01-08 18:43:17.6220,12,90,2577,Subscriber,1993,1
875,2019-01-08 18:20:40.7150,2019-01-08 18:35:16.3920,178,361,2419,Subscriber,1996,1
562,2019-01-08 18:20:42.4310,2019-01-08 18:30:05.4090,67,68,2560,Subscriber,1980,1
1633,2019-01-08 18:21:59.9160,2019-01-08 18:49:12.9370,157,105,3777,Subscriber,1969,1
954,2019-01-08 18:21:59.9870,2019-01-08 18:37:54.7600,19,88,3630,Subscriber,1973,1
898,2019-01-08 18:23:26.9170,2019-01-08 18:38:25.1390,352,76,2236,Subscriber,1992,1
293,2019-01-08 18:24:28.3560,2019-01-08 18:29:22.3220,11,86,4457,Subscriber,1984,1
585,2019-01-08 18:24:35.5740,2019-01-08 18:34:21.2940,225,76,4528,Subscriber,1996,2
1040,2019-01-08 18:25:00.6500,2019-01-08 18:42:20.8720,352,87,2127,Subscriber,1985,1
593,2019-01-08 18:25:06.5080,2019-01-08 18:34:59.9960,68,107,2374,Subscriber,1989,1
497,2019-01-08 18:26:38.6430,2019-01-08 18:34:55.8960,91,96,2260,Subscriber,1994,1
1937,2019-01-08 18:27:07.7580,2019-01-08 18:59:25.3770,5,330,4084,Subscriber,1994,1
441,2019-01-08 18:27:44.4700,2019-01-08 18:35:06.4230,342,342,4194,Subscriber,1985,1
907,2019-01-08 18:27:53.3040,2019-01-08 18:43:01.2660,10,332,2250,Subscriber,1993,2
2167,2019-01-08 18:28:34.0580,2019-01-08 19:04:41.2480,149,149,3989,Subscriber,1960,1
1225,2019-01-08 18:29:07.5490,2019-01-08 18:49:32.8350,36,116,3588,Subscriber,1985,2
944,2019-01-08 18:29:40.8380,2019-01-08 18:45:25.6380,68,352,4177,Subscriber,1992,1
1316,2019-01-08 18:30:51.1350,2019-01-08 18:52:47.2590,6,89,3791,Subscriber,1988,1
999,2019-01-08 18:31:28.8240,2019-01-08 18:48:08.3560,90,105,1654,Subscriber,1975,1
1072,2019-01-08 18:31:58.2600,2019-01-08 18:49:50.9790,49,342,4525,Subscriber,1996,1
1782,2019-01-08 18:32:12.1580,2019-01-08 19:01:55.0560,54,342,2942,Subscriber,1987,2
693,2019-01-08 18:36:03.4410,2019-01-08 18:47:36.9350,84,88,3929,Subscriber,1994,1
390,2019-01-08 18:36:01.2040,2019-01-08 18:42:31.6450,71,115,3953,Subscriber,1992,1
372,2019-01-08 18:36:16.6850,2019-01-08 18:42:28.7860,71,115,4356,Subscriber,1993,1
969,2019-01-08 18:36:43.7100,2019-01-08 18:52:53.0250,335,176,2513,Subscriber,1994,1
523,2019-01-08 18:36:37.1590,2019-01-08 18:45:21.1200,88,80,4067,Subscriber,1990,2
922,2019-01-08 18:36:40.3020,2019-01-08 18:52:02.4020,12,374,4372,Subscriber,1995,1
308,2019-01-08 18:37:30.8480,2019-01-08 18:42:39.7740,335,116,3963,Subscriber,1995,1
835,2019-01-08 18:37:32.7170,2019-01-08 18:51:27.9420,67,116,4204,Subscriber,1994,1
837,2019-01-08 18:37:44.1600,2019-01-08 18:51:41.9490,91,361,3087,Subscriber,1968,1
923,2019-01-08 18:38:18.5650,2019-01-08 18:53:42.0550,184,330,4536,Subscriber,1988,1
414,2019-01-08 18:38:21.6960,2019-01-08 18:45:16.1160,29,74,3858,Subscriber,1995,2
1100,2019-01-08 18:38:29.9470,2019-01-08 18:56:50.1320,46,131,1631,Subscriber,1973,1
649,2019-01-08 18:40:10.5430,2019-01-08 18:50:59.9420,80,88,4156,Subscriber,1994,2
796,2019-01-08 18:43:00.1430,2019-01-08 18:56:17.0160,90,330,3817,Subscriber,1986,1
970,2019-01-08 18:43:19.4100,2019-01-08 18:59:29.8950,370,88,3194,Subscriber,1988,1
779,2019-01-08 18:45:20.4980,2019-01-08 18:58:20.4000,117,377,2822,Subscriber,1989,1
1054,2019-01-08 18:45:24.4620,2019-01-08 19:02:59.1970,372,68,2130,Subscriber,1994,1
344,2019-01-08 18:45:39.2260,2019-01-08 18:51:23.9410,88,78,2574,Subscriber,1973,1
411,2019-01-08 18:47:39.1680,2019-01-08 18:54:30.6020,105,179,4157,Subscriber,1989,1
767,2019-01-08 18:47:52.5290,2019-01-08 19:00:40.3160,27,133,2353,Subscriber,1964,2
1527,2019-01-08 18:47:54.3310,2019-01-08 19:13:22.3000,96,41,3366,Subscriber,1998,1
704,2019-01-08 18:48:25.2000,2019-01-08 19:00:09.2460,5,370,2157,Subscriber,1999,1
356,2019-01-08 18:49:13.1420,2019-01-08 18:55:09.2480,116,139,3671,Subscriber,1974,1
1144,2019-01-08 18:49:10.4960,2019-01-08 19:08:14.5840,90,116,3039,Subscriber,1989,1
1498,2019-01-08 18:50:27.3970,2019-01-08 19:15:25.6730,16,88,2540,Subscriber,1976,1
1909,2019-01-08 18:50:52.7310,2019-01-08 19:22:42.5060,12,330,3702,Subscriber,1994,1
249,2019-01-08 18:51:53.5900,2019-01-08 18:56:02.6800,75,139,3268,Subscriber,1986,1
522,2019-01-08 18:53:31.9820,2019-01-08 19:02:14.1770,225,71,3213,Subscriber,1991,1
1260,2019-01-08 18:54:14.4150,2019-01-08 19:15:15.0880,14,222,2341,Subscriber,1992,2
2099,2019-01-08 18:54:51.0520,2019-01-08 19:29:50.1620,342,352,2960,Subscriber,1996,1
412,2019-01-08 18:55:00.3110,2019-01-08 19:01:52.6450,189,68,2154,Subscriber,1987,1
1583,2019-01-08 18:55:27.0060,2019-01-08 19:21:50.0690,74,345,3917,Subscriber,1987,1
378,2019-01-08 18:55:38.1180,2019-01-08 19:01:56.8620,342,46,4525,Customer,1988,1
582,2019-01-08 18:56:25.3130,2019-01-08 19:06:07.9390,11,226,2343,Subscriber,1987,1
348,2019-01-08 18:57:16.7280,2019-01-08 19:03:05.3920,68,116,3520,Subscriber,1982,1
323,2019-01-08 18:58:39.7140,2019-01-08 19:04:03.1680,116,68,3963,Subscriber,1995,1
1255,2019-01-08 18:58:47.1820,2019-01-08 19:19:42.8840,25,139,3354,Subscriber,1992,1
680,2019-01-08 18:59:40.8840,2019-01-08 19:11:01.1720,89,100,3791,Subscriber,1992,2
956,2019-01-08 18:59:48.9960,2019-01-08 19:15:45.1720,71,111,2694,Subscriber,1994,1
260,2019-01-08 18:59:52.5750,2019-01-08 19:04:13.0140,12,160,3131,Customer,1999,1
653,2019-01-08 19:00:09.5170,2019-01-08 19:11:02.7050,89,239,2385,Subscriber,1994,1
265,2019-01-08 19:01:38.4730,2019-01-08 19:06:03.7930,68,225,2560,Subscriber,1961,2
1007,2019-01-08 19:01:46.5840,2019-01-08 19:18:34.0180,68,195,4206,Subscriber,1994,2
420,2019-01-08 19:01:57.5700,2019-01-08 19:08:57.7080,96,68,2239,Subscriber,1968,2
1111,2019-01-08 19:03:35.3130,2019-01-08 19:22:06.7790,115,376,2350,Subscriber,1993,2
916,2019-01-08 19:04:07.8570,2019-01-08 19:19:24.4330,29,378,4043,Subscriber,1994,1
1070,2019-01-08 19:05:41.7920,2019-01-08 19:23:31.9020,97,69,3609,Subscriber,1987,1
664,2019-01-08 19:06:05.0010,2019-01-08 19:17:09.6960,9,37,4211,Subscriber,1993,1
178,2019-01-08 19:06:06.8400,2019-01-08 19:09:05.7260,27,12,3686,Subscriber,1997,1
186,2019-01-08 19:08:29.5170,2019-01-08 19:11:35.7770,88,95,3929,Subscriber,1989,2
673,2019-01-08 19:08:35.4670,2019-01-08 19:19:48.9300,131,342,3306,Customer,1969,0
1568,2019-01-08 19:08:38.3720,2019-01-08 19:34:46.9220,160,69,2586,Customer,1969,0
879,2019-01-08 19:08:51.3860,2019-01-08 19:23:30.6810,88,137,3372,Subscriber,1963,1
313,2019-01-08 19:08:48.5580,2019-01-08 19:14:02.0020,68,67,2505,Subscriber,1988,1
430,2019-01-08 19:09:05.3700,2019-01-08 19:16:15.9350,5,67,3454,Subscriber,1998,1
1224,2019-01-08 19:10:23.2920,2019-01-08 19:30:47.9020,9,179,1189,Subscriber,1992,1
822,2019-01-08 19:10:52.4340,2019-01-08 19:24:35.3900,76,39,2110,Subscriber,1986,1
175,2019-01-08 19:11:02.6760,2019-01-08 19:13:57.6900,12,364,1844,Subscriber,1984,1
546,2019-01-08 19:12:30.0890,2019-01-08 19:21:36.9380,71,100,3164,Subscriber,1988,1
1588,2019-01-08 19:15:03.3560,2019-01-08 19:41:32.1100,46,74,2647,Subscriber,1992,2
593,2019-01-08 19:17:05.5900,2019-01-08 19:26:59.2290,178,76,3803,Subscriber,1997,2
